zpid,latlon,street,zipcode,city,state,bedrooms,bathrooms,finishedSqFt,yearBuilt,price,rent,tax year,tax,hoa
61325189,"[""37.764044"",""-122.475756""]",1276 18th Ave # 3,94122,San Francisco,CA,2,2,1199,2002,"1,348,400",4500,,800262,500
2102297781,"[""37.76491"",""-122.4765""]",1225 18th Ave APT 3,94122,San Francisco,CA,2,1,900,1960,"1,348,400",3995,,UNKNOWN,"500""zpid"""
2101487574,"[""37.7648"",""-122.4758""]",1232 18th Ave APT 5,94122,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,348,400",2790,,UNKNOWN,500
2101799459,"[""37.76491"",""-122.4765""]",1225 18th Ave APT 5,94122,San Francisco,CA,2,1,900,1960,"1,348,400",3995,,UNKNOWN,"500""zpid"""
59779957,"[""37.762136"",""-122.408479""]",2600 18th St STE 5,94110,San Francisco,CA,UNKNOWN,UNKNOWN,1304,1999,"1,167,700",4500,,644704,500
80748478,"[""37.762378"",""-122.413391""]",3118 18th St APT 5,94110,San Francisco,CA,UNKNOWN,2,856,1998,"1,167,700",4050,,397835,500
2111010073,"[""37.761187"",""-122.430038""]",3875 18th St APT 5,94114,San Francisco,CA,2,1,UNKNOWN,UNKNOWN,"1,718,500",4500,,UNKNOWN,500
2118088169,"[""37.76192"",""-122.4185""]",3352 18th St APT 5,94110,San Francisco,CA,2,1,875,UNKNOWN,"1,167,700",4200,,UNKNOWN,"500""zpid"""
2099855577,"[""37.77563"",""-122.4744""]",660 16th Ave APT 3,94118,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,480,400",UNKNOWN,,UNKNOWN,500
2102971099,"[""37.76294"",""-122.4742""]",1339 16th Ave APT 3,94122,San Francisco,CA,2,1,1000,UNKNOWN,"1,348,400",4150,,UNKNOWN,500
2104088326,"[""37.762821"",""-122.474182""]",1345 16th Ave APT 3,94122,San Francisco,CA,2,1,UNKNOWN,UNKNOWN,"1,348,400",3600,,UNKNOWN,"500""zpid"""
15126545,"[""37.73601"",""-122.474075""]",2790 19th Ave APT 6,94132,San Francisco,CA,UNKNOWN,2,1595,1979,"1,551,600",4500,,396477,500
2104654621,"[""37.715019"",""-122.470878""]",4071 19th Ave APT 6,94132,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"688,100",2900,,UNKNOWN,500
2101881399,"[""37.78536"",""-122.479""]",133 19th Ave APT 6,94121,San Francisco,CA,2,1,UNKNOWN,UNKNOWN,"2,202,400",3650,,UNKNOWN,500
2102985182,"[""37.78357"",""-122.4789""]",229 19th Ave APT 6,94121,San Francisco,CA,2,1,980,UNKNOWN,"1,480,400",3950,,UNKNOWN,"500""zpid"""
15127571,"[""37.762735"",""-122.43856""]",4150 17th St APT 6,94114,San Francisco,CA,2,2,1800,1994,"1,449,300",5250,,963132,500
15144030,"[""37.763173"",""-122.420047""]",3321 17th St APT 6,94110,San Francisco,CA,UNKNOWN,1,318,1925,"1,167,700",3695,,69279,500
59779945,"[""37.765014"",""-122.394343""]",1025 17th St APT 6,94107,San Francisco,CA,1,1.5,829,1999,"1,264,000",4000,,535936,500
63197194,"[""37.763146"",""-122.420502""]",3345 17th St APT 6,94110,San Francisco,CA,1,1.5,900,2002,"1,167,700",4000,,674192,500
2099362228,"[""37.76181"",""-122.4455""]",4521 17th St APT 6,94114,San Francisco,CA,1,1,UNKNOWN,1968,"1,449,300",UNKNOWN,,UNKNOWN,500
2116115630,"[""37.762568"",""-122.433251""]",3909 17th St APT 6,94114,San Francisco,CA,0,1,UNKNOWN,UNKNOWN,"1,718,500",2610,,UNKNOWN,"500""zpid"""
15102040,"[""37.764336"",""-122.475361""]",1263 17th Ave APT 3,94122,San Francisco,CA,3,3,1811,1997,"1,348,400",5000,,912924,500
15105662,"[""37.761168"",""-122.474482""]",1430 17th Ave # 3,94122,San Francisco,CA,3,2,2100,1991,"1,348,400",5200,,566066,500
96018841,"[""37.776927"",""-122.476081""]",591 17th Ave # 3,94121,San Francisco,CA,2,1,1225,1923,"1,480,400",4295,,265382,500
2100798882,"[""37.76454"",""-122.4754""]",1251 17th Ave APT 3,94122,San Francisco,CA,2,1,UNKNOWN,UNKNOWN,"1,348,400",3500,,UNKNOWN,500
2104060459,"[""37.763988"",""-122.474777""]",1288 17th Ave APT 3,94122,San Francisco,CA,1,1,UNKNOWN,1939,"1,348,400",2995,,UNKNOWN,500
2134048619,"[""37.765091"",""-122.475414""]",1215 17th Ave # 3,94122,San Francisco,CA,3,2,UNKNOWN,2000,"1,348,400",4950,,UNKNOWN,"500""zpid"""
15145527,"[""37.757878"",""-122.427478""]",3881 20th St # 2,94114,San Francisco,CA,3,2,1630,1995,"1,718,500",6150,,662940,500
15150170,"[""37.758888"",""-122.410975""]",3011 20th St APT 2,94110,San Francisco,CA,2,2,1231,2006,"1,167,700",5100,,919770,500
49423385,"[""37.758481"",""-122.417371""]",3415 20th St APT 2,94110,San Francisco,CA,UNKNOWN,UNKNOWN,1320,2000,"1,167,700",5200,,628160,500
64966837,"[""37.759533"",""-122.400651""]",1919 20th St APT 2,94107,San Francisco,CA,1,1,646,1963,"1,264,000",3800,,662918,500
64970227,"[""37.758243"",""-122.42171""]",3615 20th St APT 2,94110,San Francisco,CA,UNKNOWN,UNKNOWN,1034,2003,"1,167,700",4700,,815081,500
69819104,"[""37.758689"",""-122.422195""]",3634 20th St APT 2,94110,San Francisco,CA,UNKNOWN,1,921,1938,"1,167,700",4000,,396430,500
80745478,"[""37.758827"",""-122.411956""]",3121 20th St APT 2,94110,San Francisco,CA,UNKNOWN,2,1642,1997,"1,167,700",4500,,774860,500
80755908,"[""37.758632"",""-122.416126""]",3365 20th St APT 2,94110,San Francisco,CA,3,3,2187,2002,"1,167,700",6500,,833996,500
82785812,"[""37.758885"",""-122.418475""]",3470 20th St # 2,94110,San Francisco,CA,2,1,943,1900,"1,167,700",4100,,583804,500
89236502,"[""37.759037"",""-122.415985""]",3354 20th St # 2,94110,San Francisco,CA,2,2,1516,2008,"1,167,700",5600,,983619,500
2100162558,"[""37.75953"",""-122.4024""]",2105 20th St APT 2,94107,San Francisco,CA,4,2,1100,UNKNOWN,"1,264,000",UNKNOWN,,UNKNOWN,500
2102494196,"[""37.757507"",""-122.4336""]",4153 20th St APT 2,94114,San Francisco,CA,2,1,800,1964,"1,718,500",3400,,UNKNOWN,500
2107146052,"[""37.760002"",""-122.394615""]",1301 20th St APT 2,94107,San Francisco,CA,1,1,700,1927,"1,264,000",4400,,UNKNOWN,500
2111830038,"[""37.757373"",""-122.436233""]",4323 20th St APT 2,94114,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,718,500",5825,,UNKNOWN,500
2128006845,"[""37.758838"",""-122.419662""]",3520 20th St APT 2,94110,San Francisco,CA,2,2,UNKNOWN,UNKNOWN,"1,167,700",5511,,UNKNOWN,500
2128019377,"[""37.757953"",""-122.426353""]",3821 20th St APT 2,94114,San Francisco,CA,2,1,UNKNOWN,UNKNOWN,"1,718,500",3600,,UNKNOWN,"500""zpid"""
15145528,"[""37.75788"",""-122.427484""]",3881 20th St # 3,94114,San Francisco,CA,2,2,1530,1995,"1,718,500",6400,,1285612,500
15150531,"[""37.759533"",""-122.400651""]",1919 20th St APT 3,94107,San Francisco,CA,UNKNOWN,UNKNOWN,754,1963,"1,264,000",3995,,191058,500
48188602,"[""37.758481"",""-122.417371""]",3415 20th St APT 3,94110,San Francisco,CA,UNKNOWN,UNKNOWN,1019,2000,"1,167,700",4450,,707478,500
64970228,"[""37.758243"",""-122.42171""]",3615 20th St APT 3,94110,San Francisco,CA,UNKNOWN,UNKNOWN,1059,2003,"1,167,700",4550,,708609,500
69819105,"[""37.758689"",""-122.422195""]",3634 20th St APT 3,94110,San Francisco,CA,1,1,1108,1938,"1,167,700",4500,,885258,500
79844050,"[""37.758888"",""-122.410972""]",3011 20th St APT 3,94110,San Francisco,CA,2,2,1176,2006,"1,167,700",5169,,988748,500
80742046,"[""37.758632"",""-122.416126""]",3365 20th St APT 3,94110,San Francisco,CA,3,2,2000,2002,"1,167,700",6000,,721836,500
80754020,"[""37.758827"",""-122.411956""]",3121 20th St APT 3,94110,San Francisco,CA,2,2.5,2250,1997,"1,167,700",5500,,901646,500
89238472,"[""37.759037"",""-122.415985""]",3354 20th St # 3,94110,San Francisco,CA,2,2,1463,2008,"1,167,700",5200,,873235,500
123598783,"[""37.758304"",""-122.425039""]",3774 20th St # 3,94110,San Francisco,CA,1,1,573,1911,"1,167,700",3400,,437374,500
2099567440,"[""37.75822"",""-122.4218""]",3621 20th St APT 3,94110,San Francisco,CA,1,1,700,UNKNOWN,"1,167,700",UNKNOWN,,UNKNOWN,500
2100167287,"[""37.75953"",""-122.4024""]",2105 20th St APT 3,94107,San Francisco,CA,2,1.5,1100,UNKNOWN,"1,264,000",UNKNOWN,,UNKNOWN,500
2111982393,"[""37.75778"",""-122.4291""]",3945 20th St APT 3,94114,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,718,500",5299,,UNKNOWN,500
2128007240,"[""37.758836"",""-122.419664""]",3520 20th St APT 3,94110,San Francisco,CA,2,2,UNKNOWN,2003,"1,167,700",5516,,UNKNOWN,"500""zpid"""
15090245,"[""37.784373"",""-122.479848""]",195 20th Ave APT 1,94121,San Francisco,CA,1,1,638,1993,"2,202,400",3400,,259059,500
15101956,"[""37.76495"",""-122.47863""]",1219 20th Ave APT 1,94122,San Francisco,CA,10,6,4836,1991,"1,111,300",9244,,756709,500
69819032,"[""37.779457"",""-122.478981""]",442 20th Ave APT 1,94121,San Francisco,CA,3,2,1468,2005,"1,480,400",4400,,773298,500
69819966,"[""37.781215"",""-122.479766""]",355 20th Ave # 1,94121,San Francisco,CA,3,2.5,1350,2005,"1,480,400",4500,,830396,500
125216759,"[""37.781379"",""-122.479118""]",348 20th Ave APT 1,94121,San Francisco,CA,2,1,898,1975,"1,480,400",3800,,133965,500
2098136590,"[""37.76443"",""-122.477928""]",1250 20th Ave APT 1,94122,San Francisco,CA,2,1,UNKNOWN,UNKNOWN,"1,111,300",UNKNOWN,,UNKNOWN,500
2103126141,"[""37.779323"",""-122.478973""]",450 20th Ave # 1,94121,San Francisco,CA,2,1,UNKNOWN,1979,"1,480,400",3500,,UNKNOWN,500
2105957394,"[""37.779361"",""-122.479309""]",470 20th Ave APT 1,94121,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"1,480,400",3000,,UNKNOWN,500
2118419667,"[""37.782669"",""-122.479873""]",283 20th Ave APT 1,94121,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,480,400",2995,,UNKNOWN,500
2118707628,"[""37.785373"",""-122.480072""]",131 20th Ave APT 1,94121,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"2,202,400",2995,,UNKNOWN,500
2122003886,"[""37.76444"",""-122.478324""]",1251 20th Ave APT 1,94122,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,111,300",2955,,UNKNOWN,500
2128428226,"[""37.782737"",""-122.479881""]",279 20th Ave APT 1,94121,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,480,400",2995,,UNKNOWN,500
2139447692,"[""37.781214"",""-122.479769""]",355 20th Ave # 1,94121,San Francisco,CA,3,2.5,1341,2005,"1,480,400",4900,,UNKNOWN,500
2139448948,"[""37.781214"",""-122.479769""]",355 20th Ave UNIT 1,94121,San Francisco,CA,3,2.5,1341,UNKNOWN,"1,480,400",4950,,UNKNOWN,"500""zpid"""
53734594,"[""37.759365"",""-122.42951""]",3865 19th St # 2,94114,San Francisco,CA,3,2.5,2769,1989,"1,718,500",11642,,1626866,500
63197238,"[""37.75936"",""-122.4296""]",3867 19th St # 2,94114,San Francisco,CA,UNKNOWN,4,3778,1989,"1,718,500",10982,,1032725,500
79844916,"[""37.76208"",""-122.389018""]",638 19th St UNIT 2,94107,San Francisco,CA,2,2.5,1309,2010,"1,124,600",4999,,384228,500
89236507,"[""37.759197"",""-122.438369""]",4400 19th St APT 2,94114,San Francisco,CA,4,2,2020,1888,"1,718,500",6995,,1009978,500
89238190,"[""37.760635"",""-122.424362""]",3620 19th St APT 2,94110,San Francisco,CA,2,2,1280,2008,"1,167,700",5300,,900043,500
2100684559,"[""37.75923"",""-122.433""]",4011 19th St APT 2,94114,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"1,718,500",3495,,UNKNOWN,500
2105454373,"[""37.75973"",""-122.4288""]",3822 19th St APT 2,94114,San Francisco,CA,2,1.5,900,UNKNOWN,"1,718,500",4300,,UNKNOWN,"500""zpid"""
15127569,"[""37.762735"",""-122.43856""]",4150 17th St APT 4,94114,San Francisco,CA,3,2,2100,1994,"1,449,300",6000,,869611,500
15143841,"[""37.763546"",""-122.425045""]",3542 17th St UNIT 4,94110,San Francisco,CA,1,2,1120,1992,"1,167,700",4295,,304552,500
15143846,"[""37.763343"",""-122.425389""]",3566 17th St UNIT 4,94110,San Francisco,CA,UNKNOWN,UNKNOWN,940,1994,"1,167,700",4300,,417150,500
15144028,"[""37.763173"",""-122.420047""]",3321 17th St APT 4,94110,San Francisco,CA,1,1,520,1925,"1,167,700",3495,,402756,500
59779943,"[""37.765014"",""-122.394343""]",1025 17th St APT 4,94107,San Francisco,CA,1,2,678,1999,"1,264,000",3700,,496197,500
63197192,"[""37.763146"",""-122.420502""]",3345 17th St APT 4,94110,San Francisco,CA,3,3.5,1644,2002,"1,167,700",6250,,922092,500
2112236314,"[""37.762634"",""-122.437591""]",4108 17th St APT 4,94114,San Francisco,CA,1,1,850,UNKNOWN,"1,449,300",3595,,UNKNOWN,"500""zpid"""
15127566,"[""37.762735"",""-122.43856""]",4150 17th St APT 1,94114,San Francisco,CA,2,2,1600,1994,"1,449,300",5550,,947762,500
15127750,"[""37.762097"",""-122.445716""]",4508 17th St # 1,94114,San Francisco,CA,4,4,1918,1990,"2,111,800",6250,,945238,500
15127752,"[""37.762058"",""-122.4458""]",4514 17th St # 1,94114,San Francisco,CA,3,2.5,1586,1990,"2,111,800",5695,,428466,500
15127754,"[""37.762031"",""-122.445884""]",4520 17th St # 1,94114,San Francisco,CA,3,2.5,1675,1990,"2,111,800",6000,,852432,500
15127756,"[""37.762028"",""-122.445971""]",4526 17th St # 1,94114,San Francisco,CA,3,2,1457,1990,"2,111,800",5900,,353540,500
15128173,"[""37.762344"",""-122.440974""]",4318 17th St # 1,94114,San Francisco,CA,3,3,1720,1989,"1,449,300",5995,,890108,500
15143838,"[""37.763398"",""-122.425044""]",3542 17th St UNIT 1,94110,San Francisco,CA,2,2,1120,1991,"1,167,700",4500,,279542,500
15143845,"[""37.763343"",""-122.425389""]",3566 17th St UNIT 1,94110,San Francisco,CA,2,2,1100,1994,"1,167,700",4695,,728594,500
15144025,"[""37.763173"",""-122.420047""]",3321 17th St APT 1,94110,San Francisco,CA,1,1,430,1925,"1,167,700",3095,,360064,500
59700325,"[""37.76193"",""-122.440848""]",4321 17th St APT 1,94114,San Francisco,CA,3,2,1666,1973,"1,449,300",6250,,1107808,500
59779940,"[""37.765014"",""-122.39434""]",1025 17th St APT 1,94107,San Francisco,CA,UNKNOWN,2,852,1999,"1,264,000",4250,,659494,500
63197189,"[""37.763146"",""-122.420502""]",3345 17th St APT 1,94110,San Francisco,CA,3,3,1656,2002,"1,167,700",6250,,837741,500
89237893,"[""37.763738"",""-122.41814""]",3236 17th St # 1,94110,San Francisco,CA,2,2,1534,2008,"1,167,700",5500,,1029732,500
2127491205,"[""37.76231"",""-122.441535""]",4344 17th St APT 1,94114,San Francisco,CA,14,10,5274,1961,"1,449,300",8500,,UNKNOWN,"500""zpid"""
2097346613,"[""37.764233"",""-122.430264""]",3475 16th St APT 6,94114,San Francisco,CA,1,1,UNKNOWN,1941,"1,718,500",UNKNOWN,,UNKNOWN,500
15143320,"[""37.764984"",""-122.425208""]",3250 16th St APT 6,94103,San Francisco,CA,2,1,1041,1983,"1,167,700",4000,,181709,500
15143326,"[""37.764979"",""-122.425445""]",3256 16th St APT 6,94103,San Francisco,CA,1,1,660,1983,"1,167,700",3500,,127993,500
80738211,"[""37.766197"",""-122.39656""]",999 16th St APT 6,94107,San Francisco,CA,1,1.5,1100,1998,"1,264,000",3975,,633674,500
2102220251,"[""37.764351"",""-122.436177""]",3744 16th St APT 6,94114,San Francisco,CA,0,1,UNKNOWN,1900,"1,449,300",3100,,UNKNOWN,500
2122255966,"[""37.76403"",""-122.432395""]",3571 16th St APT 6,94114,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,718,500",3195,,UNKNOWN,"500""zpid"""
15143332,"[""37.766146"",""-122.425237""]",1851 15th St APT 8,94103,San Francisco,CA,1,1,775,1983,"1,167,700",3657,,130550,500
53153412,"[""37.766004"",""-122.424871""]",1821 15th St # 8,94103,San Francisco,CA,UNKNOWN,UNKNOWN,1545,UNKNOWN,"1,167,700",4995,,823568,"500""zpid"""
80729601,"[""37.757198"",""-122.411804""]",2875 21st St APT 5,94110,San Francisco,CA,1,1.5,1137,1999,"1,167,700",4350,,741990,500
2121797591,"[""37.757198"",""-122.411804""]",2875 21st St APT 5,94110,San Francisco,CA,2,2.5,1800,UNKNOWN,"1,167,700",4500,,UNKNOWN,500
2122014567,"[""37.756606"",""-122.425244""]",3487 21st St APT 5,94110,San Francisco,CA,2,1,900,UNKNOWN,"1,167,700",4100,,UNKNOWN,"500""zpid"""
59779958,"[""37.762136"",""-122.408479""]",2600 18th St STE 6,94110,San Francisco,CA,1,1,815,1999,"1,167,700",3895,,387720,500
80733268,"[""37.762378"",""-122.413391""]",3118 18th St APT 6,94110,San Francisco,CA,1,2,1129,1998,"1,167,700",4000,,445062,500
2107638568,"[""37.761463"",""-122.424736""]",3649 18th St APT 6,94110,San Francisco,CA,0,1,425,1920,"1,167,700",2610,,UNKNOWN,500
2114550684,"[""37.76192"",""-122.4185""]",3352 18th St APT 6,94110,San Francisco,CA,1,1,675,1963,"1,167,700",3400,,UNKNOWN,"500""zpid"""
15090249,"[""37.784373"",""-122.479848""]",195 20th Ave APT 5,94121,San Francisco,CA,1,1,638,1993,"2,202,400",3450,,323682,500
2115721606,"[""37.782669"",""-122.479873""]",283 20th Ave APT 5,94121,San Francisco,CA,0,1,UNKNOWN,UNKNOWN,"1,480,400",2460,,UNKNOWN,500
2116531805,"[""37.785373"",""-122.480072""]",131 20th Ave APT 5,94121,San Francisco,CA,0,1,UNKNOWN,UNKNOWN,"2,202,400",2495,,UNKNOWN,"500""zpid"""
15126544,"[""37.73601"",""-122.474075""]",2790 19th Ave UNIT 5,94132,San Francisco,CA,UNKNOWN,2,1595,1979,"1,551,600",4500,,374247,"500""zpid"""
2098507148,"[""37.779264"",""-122.481776""]",447 22nd Ave APT 1,94121,San Francisco,CA,2,1,UNKNOWN,1988,"1,480,400",UNKNOWN,,UNKNOWN,500
2099982928,"[""37.78453"",""-122.4815""]",174 22nd Ave APT 1,94121,San Francisco,CA,2,1,UNKNOWN,UNKNOWN,"2,202,400",UNKNOWN,,UNKNOWN,500
2104370040,"[""37.772968"",""-122.480812""]",790 22nd Ave APT 1,94121,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,480,400",2865,,UNKNOWN,500
2117885209,"[""37.776611"",""-122.481521""]",595 22nd Ave APT 1,94121,San Francisco,CA,2,1,UNKNOWN,UNKNOWN,"1,480,400",3250,,UNKNOWN,500
2125712500,"[""37.78096"",""-122.4819""]",363 22nd Ave APT 1,94121,San Francisco,CA,2,1,UNKNOWN,UNKNOWN,"1,480,400",5390,,UNKNOWN,500
2136379830,"[""37.780735"",""-122.481231""]",380 22nd Ave UNIT 1,94121,San Francisco,CA,4,2.5,1962,1994,"1,480,400",4950,,UNKNOWN,"500""zpid"""
15144246,"[""37.761499"",""-122.428927""]",3818 18th St # 3,94114,San Francisco,CA,3,2,2046,1992,"1,718,500",7000,,575255,500
53734589,"[""37.76129"",""-122.4246""]",3637 18th St APT 3,94110,San Francisco,CA,UNKNOWN,UNKNOWN,1592,UNKNOWN,"1,167,700",5000,,413052,500
59779955,"[""37.762136"",""-122.408479""]",2600 18th St STE 3,94110,San Francisco,CA,UNKNOWN,UNKNOWN,1300,1999,"1,167,700",4500,,645908,500
79846541,"[""37.762561"",""-122.394157""]",1125 18th St APT 3,94107,San Francisco,CA,3,2,1114,1914,"1,264,000",4800,,830613,500
80735366,"[""37.762378"",""-122.413391""]",3118 18th St APT 3,94110,San Francisco,CA,1,1.5,966,1998,"1,167,700",3995,,609642,500
119685258,"[""37.760822"",""-122.432045""]",3967 18th St APT 3,94114,San Francisco,CA,1,1,646,1923,"1,718,500",3500,,568516,500
2099094439,"[""37.76192"",""-122.4185""]",3352 18th St APT 3,94110,San Francisco,CA,2,1,875,UNKNOWN,"1,167,700",UNKNOWN,,UNKNOWN,500
2118727955,"[""37.761871"",""-122.422531""]",3538 18th St APT 3,94110,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,167,700",2995,,UNKNOWN,500
2122255891,"[""37.761779"",""-122.421092""]",3476 18th St APT 3,94110,San Francisco,CA,0,1,UNKNOWN,UNKNOWN,"1,167,700",2175,,UNKNOWN,500
2124792601,"[""37.761947"",""-122.404899""]",2245 18th St APT 3,94107,San Francisco,CA,2,1,1028,1956,"1,264,000",4500,,UNKNOWN,500
2125355997,"[""37.761976"",""-122.420447""]",3444 18th St APT 3,94110,San Francisco,CA,0,1,UNKNOWN,UNKNOWN,"1,167,700",4400,,UNKNOWN,"500""zpid"""
15126547,"[""37.73601"",""-122.474075""]",2790 19th Ave UNIT 8,94132,San Francisco,CA,UNKNOWN,2,1745,1979,"1,551,600",4500,,438212,"500""zpid"""
15089124,"[""37.78681"",""-122.479088""]",1 19th Ave,94121,San Francisco,CA,3,3,4383,1924,"2,202,400",16135,,2472850,"500""zpid"""
15143331,"[""37.766146"",""-122.425237""]",1851 15th St APT 7,94103,San Francisco,CA,UNKNOWN,1,620,1983,"1,167,700",4001,,131355,500
53153411,"[""37.766004"",""-122.424871""]",1821 15th St # 7,94103,San Francisco,CA,UNKNOWN,UNKNOWN,1023,2000,"1,167,700",4495,,666252,"500""zpid"""
15102039,"[""37.764336"",""-122.475361""]",1263 17th Ave APT 2,94122,San Francisco,CA,3,3,1394,1997,"1,348,400",4750,,426861,500
15105661,"[""37.761168"",""-122.474482""]",1430 17th Ave # 2,94122,San Francisco,CA,2,2,1050,1991,"1,348,400",4000,,298122,500
63196986,"[""37.783811"",""-122.476077""]",226 17th Ave APT 2,94121,San Francisco,CA,3,2,1575,2004,"1,480,400",4650,,595069,500
96036407,"[""37.776927"",""-122.476081""]",591 17th Ave # 2,94121,San Francisco,CA,2,1,1211,1923,"1,480,400",4250,,262212,500
2098692267,"[""37.76509"",""-122.47541""]",1215 17th Ave # 2,94122,San Francisco,CA,3,2,1346,2000,"1,348,400",UNKNOWN,,UNKNOWN,500
2104489098,"[""37.76399"",""-122.4748""]",1288 17th Ave APT 2,94122,San Francisco,CA,1,1,UNKNOWN,1939,"1,348,400",2995,,UNKNOWN,500
2105968051,"[""37.764747"",""-122.475387""]",1239 17th Ave APT 2,94122,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,348,400",4300,,UNKNOWN,500
2121716675,"[""37.783607"",""-122.476066""]",234 17th Ave APT 2,94121,San Francisco,CA,1,2,UNKNOWN,UNKNOWN,"1,480,400",3345,,UNKNOWN,"500""zpid"""
15143328,"[""37.764984"",""-122.425208""]",3250 16th St APT 7,94103,San Francisco,CA,2,1,985,1983,"1,167,700",4000,,146846,500
80734874,"[""37.766197"",""-122.39656""]",999 16th St APT 7,94107,San Francisco,CA,2,2.5,1760,1998,"1,264,000",4800,,644704,"500""zpid"""
63197249,"[""37.756035"",""-122.4125""]",2900 22nd St APT 8,94110,San Francisco,CA,2,2,1111,2003,"1,167,700",4562,,628942,500
2123884522,"[""37.755113"",""-122.42349""]",3415 22nd St APT 8,94110,San Francisco,CA,UNKNOWN,1,400,UNKNOWN,"1,167,700",2695,,UNKNOWN,"500""zpid"""
2101729839,"[""37.78453"",""-122.4815""]",174 22nd Ave APT 2,94121,San Francisco,CA,0,1,UNKNOWN,UNKNOWN,"2,202,400",3000,,UNKNOWN,500
2126733854,"[""37.77298"",""-122.4808""]",790 22nd Ave APT 2,94121,San Francisco,CA,0,1,538,UNKNOWN,"1,480,400",2990,,UNKNOWN,"500""zpid"""
2099937730,"[""37.75663"",""-122.4216""]",3321 21st St APT 8,94110,San Francisco,CA,0,1,350,UNKNOWN,"1,167,700",UNKNOWN,,UNKNOWN,500
2111217558,"[""37.757198"",""-122.411804""]",2875 21st St APT 8,94110,San Francisco,CA,1,1,1025,1999,"1,167,700",4200,,UNKNOWN,"500""zpid"""
64969372,"[""37.75737"",""-122.4016""]",2036 22nd St # 3,94107,San Francisco,CA,1,1,584,1906,"1,264,000",3695,,189704,500
64972444,"[""37.755012"",""-122.42168""]",3321 22nd St # 3,94110,San Francisco,CA,3,2,1420,1990,"1,167,700",4350,,327400,500
67091640,"[""37.756034"",""-122.41249""]",2900 22nd St APT 3,94110,San Francisco,CA,UNKNOWN,UNKNOWN,966,2003,"1,167,700",4400,,644813,500
96035099,"[""37.755359"",""-122.416275""]",3089 22nd St # 3,94110,San Francisco,CA,2,2,1399,2010,"1,167,700",5700,,910878,500
2099809439,"[""37.75527"",""-122.4251""]",3488 22nd St APT 3,94110,San Francisco,CA,0,1,500,1929,"1,167,700",UNKNOWN,,UNKNOWN,500
2101536041,"[""37.7561"",""-122.411""]",2830 22nd St # 3,94110,San Francisco,CA,2,1.5,UNKNOWN,1900,"1,167,700",4000,,UNKNOWN,500
